rank,id,name,dataDrivenScore,contributingModels,coveragePct
4047,charles-grandison-finney,Charles Grandison Finney,803.5006,3,0.2308
4048,pope-callixtus-iii,Pope Callixtus III,803.5008,2,0.1538
4049,jacques-offenbach,Jacques Offenbach,803.5382,2,0.1538
4050,alexander-herzen,Alexander Herzen,803.5539,1,0.0769
4051,pope-innocent-xi,Pope Innocent XI,803.5681,1,0.0769
4052,julia-child,Julia Child,803.5799,3,0.2308
4053,ptolemy-iii-euergetes,Ptolemy III Euergetes,803.6004,2,0.1538
4054,alva-myrdal,Alva Myrdal,803.6309,2,0.1538
4055,fridugisus,Fridugisus,803.6359,1,0.0769
4056,seth-macfarlane,Seth MacFarlane,803.6793,3,0.2308
4057,charles-xiv-john-of-sweden,Charles XIV John of Sweden,803.6978,1,0.0769
4058,theodore-m-porter,Theodore M. Porter,803.704,1,0.0769
4059,alan-moore,Alan Moore,803.7138,4,0.3077
4060,trey-parker,Trey Parker,803.7304,3,0.2308
4061,pope-alexander-viii,Pope Alexander VIII,803.7687,2,0.1538
4062,guy-fawkes,Guy Fawkes,803.7732,1,0.0769
4063,honor-daumier,Honoré Daumier,803.7763,1,0.0769
4064,witold-pilecki,Witold Pilecki,803.7767,2,0.1538
4065,j-cole,J. Cole,803.779,2,0.1538
4066,artaxerxes-i-of-persia,Artaxerxes I of Persia,803.8276,1,0.0769
4067,otto-rank,Otto Rank,803.8398,1,0.0769
4068,harry-stack-sullivan,Harry Stack Sullivan,803.8398,1,0.0769
4069,mary-jo-nye,Mary Jo Nye,803.8404,1,0.0769
4070,peter-lombard,Peter Lombard,803.8983,1,0.0769
4071,heinz-kohut,Heinz Kohut,803.9034,1,0.0769
4072,ogata-k-rin,Ogata Kōrin,803.9034,1,0.0769
4073,zu-chongzhi,Zu Chongzhi,803.9089,3,0.2308
4074,carl-nielsen,Carl Nielsen,803.9564,1,0.0769
4075,olga-tokarczuk,Olga Tokarczuk,804.0012,2,0.1538
4076,robert-baden-powell,Robert Baden-Powell,804.0349,1,0.0769
4077,frances-arnold,Frances Arnold,804.0354,2,0.1538
4078,pang-khat,Pang Khat,804.0448,1,0.0769
4079,sepp-blatter,Sepp Blatter,804.1084,1,0.0769
4080,chiang-wei-kuo,Chiang Wei-kuo,804.1193,1,0.0769
4081,frederick-reines,Frederick Reines,804.1324,2,0.1538
4082,betye-saar,Betye Saar,804.1904,2,0.1538
4083,evelyn-fox-keller,Evelyn Fox Keller,804.2493,1,0.0769
4084,guo-xi,Guo Xi,804.3165,1,0.0769
4085,xia-gui,Xia Gui,804.3165,1,0.0769
4086,narada-maha-thera,Narada Maha Thera,804.3174,1,0.0769
4087,lily-e-kay,Lily E. Kay,804.3856,1,0.0769
4088,heike-kamerlingh-onnes,Heike Kamerlingh Onnes,804.4317,1,0.0769
4089,jerome-bruner,Jerome Bruner,804.4461,2,0.1538
4090,carl-gustav-jacob-jacobi,Carl Gustav Jacob Jacobi,804.4705,2,0.1538
4091,hermann-ebbinghaus,Hermann Ebbinghaus,804.4754,1,0.0769
4092,ernst-chain,Ernst Chain,804.4772,2,0.1538
4093,jorge-amado,Jorge Amado,804.5098,3,0.2308
4094,hans-j-rg-rheinberger,Hans-Jörg Rheinberger,804.5219,1,0.0769
4095,walpola-rahula,Walpola Rahula,804.59,1,0.0769
4096,guru-ram-das-ji,Guru Ram Das Ji,804.6342,1,0.0769
4097,guarino-guarini,Guarino Guarini,804.6502,2,0.1538
4098,soraya-de-chadarevian,Soraya de Chadarevian,804.6582,1,0.0769
4099,fritz-perls,Fritz Perls,804.6749,4,0.3077
4100,akira-toriyama,Akira Toriyama,804.6815,6,0.4615
4101,chandrika-kumaratunga,Chandrika Kumaratunga,804.7076,2,0.1538
4102,k-r-dhamm-nanda,K. Śrī Dhammānanda,804.7263,1,0.0769
4103,pope-marcellus-ii,Pope Marcellus II,804.7596,2,0.1538
4104,manmohan-singh,Manmohan Singh,804.7911,5,0.3846
4105,maurice-maeterlinck,Maurice Maeterlinck,804.7939,3,0.2308
4106,abd-el-krim,Abd el-Krim,804.7945,1,0.0769
4107,nathaniel-c-comfort,Nathaniel C. Comfort,804.7945,1,0.0769
4108,francesco-borromini,Francesco Borromini,804.8233,2,0.1538
4109,lester-frank-ward,Lester Frank Ward,804.8249,1,0.0769
4110,liu-hui,Liu Hui,804.8546,2,0.1538
4111,alain-badiou,Alain Badiou,804.8804,2,0.1538
4112,vajiravudh,Vajiravudh,804.9061,2,0.1538
4113,william-hogarth,William Hogarth,804.9308,1,0.0769
4114,sahle-work-zewde,Sahle-Work Zewde,804.9437,1,0.0769
4115,latoya-ruby-frazier,LaToya Ruby Frazier,804.946,2,0.1538
4116,ernst-troeltsch,Ernst Troeltsch,804.952,1,0.0769
4117,guan-yu,Guan Yu,804.9623,2,0.1538
4118,bhikkhu-an-layo,Bhikkhu Anālayo,804.9989,1,0.0769
4119,oliver-stone,Oliver Stone,805.0553,2,0.1538
4120,lucius-tarquinius-superbus,Lucius Tarquinius Superbus,805.0602,1,0.0769
4121,emily-murphy,Emily Murphy,805.1352,1,0.0769
4122,agnes-de-mille,Agnes de Mille,805.2019,2,0.1538
4123,faith-ringgold,Faith Ringgold,805.2523,2,0.1538
4124,haakon-vii-of-norway,Haakon VII of Norway,805.2549,1,0.0769
4125,siddiq-barmak,Siddiq Barmak,805.2715,1,0.0769
4126,antonia-fraser,Antonia Fraser,805.2715,1,0.0769
4127,prince-philip-duke-of-edinburgh,"Prince Philip, Duke of Edinburgh",805.3197,1,0.0769
4128,katr-n-jakobsd-ttir,Katrín Jakobsdóttir,805.3198,1,0.0769
4129,marsha-richmond,Marsha Richmond,805.3397,1,0.0769
4130,abd-al-rahman-al-sufi,Abd al-Rahman al-Sufi,805.3407,1,0.0769
4131,hasan-al-basri,Hasan al-Basri,805.355,3,0.2308
4132,emperor-basil-ii,Emperor Basil II,805.3968,1,0.0769
4133,ajahn-pasanno,Ajahn Pasanno,805.4078,1,0.0769
4134,yaa-gyasi,Yaa Gyasi,805.4212,2,0.1538
4135,elfriede-jelinek,Elfriede Jelinek,805.4465,2,0.1538
4136,j-r-d-tata,J. R. D. Tata,805.4606,1,0.0769
4137,gerty-cori,Gerty Cori,805.4645,1,0.0769
4138,paulo-coelho,Paulo Coelho,805.4707,3,0.2308
4139,garland-e-allen,Garland E. Allen,805.476,1,0.0769
4140,barry-jenkins,Barry Jenkins,805.4802,4,0.3077
4141,ad-reinhardt,Ad Reinhardt,805.4922,1,0.0769
4142,denis-mukwege,Denis Mukwege,805.4989,2,0.1538
4143,jamsetji-tata,Jamsetji Tata,805.5194,1,0.0769
4144,guru-har-krishan-ji,Guru Har Krishan Ji,805.524,1,0.0769
4145,elizabeth-barrett-browning,Elizabeth Barrett Browning,805.5441,1,0.0769
4146,ajahn-amaro,Ajahn Amaro,805.5441,1,0.0769
4147,maximilian-i-holy-roman-emperor,"Maximilian I, Holy Roman Emperor",805.5792,1,0.0769
4148,kenji-mizoguchi,Kenji Mizoguchi,805.5852,4,0.3077
4149,jan-sapp,Jan Sapp,805.6123,1,0.0769
4150,guru-har-rai-ji,Guru Har Rai Ji,805.6511,1,0.0769
4151,sallust,Sallust,805.6805,1,0.0769
4152,ajahn-jayas-ro,Ajahn Jayasāro,805.6805,1,0.0769
4153,daniel-hale-williams,Daniel Hale Williams,805.6805,1,0.0769
4154,fred-rogers,Fred Rogers,805.7448,1,0.0769
4155,michael-r-dietrich,Michael R. Dietrich,805.7486,1,0.0769
4156,vivien-thomas,Vivien Thomas,805.7827,1,0.0769
4157,sucitto,Sucitto,805.8168,1,0.0769
4158,michael-ruse,Michael Ruse,805.8584,2,0.1538
4159,oren-harman,Oren Harman,805.8849,1,0.0769
4160,elagabalus,Elagabalus,805.8958,2,0.1538
4161,ajahn-viradhammo,Ajahn Viradhammo,805.9531,1,0.0769
4162,rudolf-crown-prince-of-austria,"Rudolf, Crown Prince of Austria",805.9685,1,0.0769
4163,guru-gobind-singh-ji,Guru Gobind Singh Ji,805.9688,1,0.0769
4164,king-c-gillette,King C. Gillette,806.0106,2,0.1538
4165,tyrone-power,Tyrone Power,806.0212,1,0.0769
4166,erasmus-darwin,Erasmus Darwin,806.0432,3,0.2308
4167,alison-kafer,Alison Kafer,806.0681,2,0.1538
4168,lorna-simpson,Lorna Simpson,806.0733,2,0.1538
4169,aristotle-onassis,Aristotle Onassis,806.0894,1,0.0769
4170,ajahn-sundara,Ajahn Sundara,806.0894,1,0.0769
4171,mehmed-iii,Mehmed III,806.0983,1,0.0769
4172,anthony-bourdain,Anthony Bourdain,806.0994,2,0.1538
4173,william-b-provine,William B. Provine,806.1575,1,0.0769
4174,elisabeth-k-bler-ross,Elisabeth Kübler-Ross,806.1575,1,0.0769
4175,joanna-of-castile,Joanna of Castile,806.1631,1,0.0769
4176,prince-eugene-of-savoy,Prince Eugene of Savoy,806.1648,2,0.1538
4177,eric-kandel,Eric Kandel,806.1897,2,0.1538
4178,gunpei-yokoi,Gunpei Yokoi,806.2144,2,0.1538
4179,ajahn-candasiri,Ajahn Candasiri,806.2257,1,0.0769
4180,cleanthes,Cleanthes,806.329,2,0.1538
4181,lorenz-hart,Lorenz Hart,806.3501,1,0.0769
4182,john-c-maxwell,John C. Maxwell,806.362,1,0.0769
4183,naoko-takeuchi,Naoko Takeuchi,806.3894,3,0.2308
4184,vittorio-de-sica,Vittorio De Sica,806.3913,4,0.3077
4185,joel-osteen,Joel Osteen,806.392,2,0.1538
4186,michelangelo-antonioni,Michelangelo Antonioni,806.3976,4,0.3077
4187,ira-gershwin,Ira Gershwin,806.4137,1,0.0769
4188,cai-guo-qiang,Cai Guo-Qiang,806.4276,2,0.1538
4189,chrysippus-of-soli,Chrysippus of Soli,806.4459,2,0.1538
4190,billy-wilder,Billy Wilder,806.4488,2,0.1538
4191,bei-dao,Bei Dao,806.4528,1,0.0769
4192,john-maynard-smith,John Maynard Smith,806.4686,2,0.1538
4193,yoko-ogawa,Yoko Ogawa,806.4939,2,0.1538
4194,jon-kabat-zinn,Jon Kabat-Zinn,806.5644,2,0.1538
4195,elliott-sober,Elliott Sober,806.5664,1,0.0769
4196,sofia-coppola,Sofia Coppola,806.5903,2,0.1538
4197,roberto-rossellini,Roberto Rossellini,806.6589,4,0.3077
4198,claude-cohen-tannoudji,Claude Cohen-Tannoudji,806.6662,1,0.0769
4199,reginald-fessenden,Reginald Fessenden,806.6679,1,0.0769
4200,hideaki-anno,Hideaki Anno,806.682,2,0.1538
4201,pope-innocent-x,Pope Innocent X,806.6821,1,0.0769
4202,kim-sterelny,Kim Sterelny,806.7027,1,0.0769
4203,youssef-chahine,Youssef Chahine,806.7199,3,0.2308
4204,sergei-bubka,Sergei Bubka,806.731,2,0.1538
4205,otto-heinrich-frank,Otto Heinrich Frank,806.7709,1,0.0769
4206,victor-emmanuel-ii-of-italy,Victor Emmanuel II of Italy,806.8119,1,0.0769
4207,romain-rolland,Romain Rolland,806.8158,3,0.2308
4208,satoshi-kon,Satoshi Kon,806.8381,4,0.3077
4209,peter-godfrey-smith,Peter Godfrey-Smith,806.839,1,0.0769
4210,yelena-isinbayeva,Yelena Isinbayeva,806.8505,2,0.1538
4211,bartolom-de-medina,Bartolomé de Medina,806.8518,1,0.0769
4212,marsha-m-linehan,Marsha M. Linehan,806.8764,2,0.1538
4213,thomas-the-apostle,Thomas the Apostle,806.8768,1,0.0769
4214,al-capone,Al Capone,806.8815,1,0.0769
4215,henri-nouwen,Henri Nouwen,806.8889,2,0.1538
4216,louis-bl-riot,Louis Blériot,806.9072,1,0.0769
4217,alfred-radcliffe-brown,Alfred Radcliffe-Brown,806.9072,1,0.0769
4218,eiichiro-oda,Eiichiro Oda,806.9077,4,0.3077
4219,luchino-visconti,Luchino Visconti,806.9265,4,0.3077
4220,samir-okasha,Samir Okasha,806.9753,1,0.0769
4221,charles-iv-holy-roman-emperor,"Charles IV, Holy Roman Emperor",807.0065,1,0.0769
4222,pope-gregory-xv,Pope Gregory XV,807.0714,1,0.0769
4223,xu-bing,Xu Bing,807.0855,2,0.1538
4224,amy-johnson,Amy Johnson,807.1116,1,0.0769
4225,denis-m-walsh,Denis M. Walsh,807.1116,1,0.0769
4226,todd-howard,Todd Howard,807.1725,2,0.1538
4227,abbas-kiarostami,Abbas Kiarostami,807.2091,5,0.3846
4228,song-jiaoren,Song Jiaoren,807.2135,1,0.0769
4229,tim-lewens,Tim Lewens,807.2479,1,0.0769
4230,masashi-kishimoto,Masashi Kishimoto,807.3107,4,0.3077
4231,rosal-a-de-castro,Rosalía de Castro,807.3161,1,0.0769
4232,sh-saku-end,Shūsaku Endō,807.3161,1,0.0769
4233,robina-courtin,Robina Courtin,807.3161,1,0.0769
4234,eva-hesse,Eva Hesse,807.3249,3,0.2308
4235,gloria-e-anzald-a,Gloria E. Anzaldúa,807.3623,2,0.1538
4236,eugen-weber,Eugen Weber,807.3842,1,0.0769
4237,john-dupr,John Dupré,807.3842,1,0.0769
4238,mithridates-vi-of-pontus,Mithridates VI of Pontus,807.3958,1,0.0769
4239,andal,Andal,807.4793,3,0.2308
4240,bela-lugosi,Bela Lugosi,807.5205,1,0.0769
4241,alexander-rosenberg,Alexander Rosenberg,807.5205,1,0.0769
4242,bartholomew-the-apostle,Bartholomew the Apostle,807.5255,1,0.0769
4243,henri-lefebvre,Henri Lefebvre,807.5364,2,0.1538
4244,nguy-n-v-n-thi-u,Nguyễn Văn Thiệu,807.5751,1,0.0769
4245,hiromu-arakawa,Hiromu Arakawa,807.5891,2,0.1538
4246,frank-capra,Frank Capra,807.6141,3,0.2308
4247,jigme-singye-wangchuck,Jigme Singye Wangchuck,807.6569,1,0.0769
4248,lindley-darden,Lindley Darden,807.6569,1,0.0769
4249,victor-horta,Victor Horta,807.6847,1,0.0769
4250,annie-ernaux,Annie Ernaux,807.7243,2,0.1538
4251,khandro-rinpoche,Khandro Rinpoche,807.725,1,0.0769
4252,tite-kubo,Tite Kubo,807.7696,3,0.2308
4253,ren-goscinny,René Goscinny,807.7759,2,0.1538
4254,tom-s-de-torquemada,Tomás de Torquemada,807.7932,1,0.0769
4255,william-c-wimsatt,William C. Wimsatt,807.7932,1,0.0769
4256,otto-wagner,Otto Wagner,807.833,1,0.0769
4257,harold-harefoot,Harold Harefoot,807.8499,1,0.0769
4258,leonard-cohen,Leonard Cohen,807.858,2,0.1538
4259,tsoknyi-rinpoche,Tsoknyi Rinpoche,807.8613,1,0.0769
4260,cecil-b-demille,Cecil B. DeMille,807.8753,1,0.0769
4261,adolf-loos,Adolf Loos,807.8965,1,0.0769
4262,juan-manuel-santos,Juan Manuel Santos,807.9094,2,0.1538
4263,peter-behrens,Peter Behrens,807.9601,1,0.0769
4264,tom-ba-a,Tomáš Baťa,807.9976,1,0.0769
4265,yongey-mingyur-rinpoche,Yongey Mingyur Rinpoche,807.9976,1,0.0769
4266,carl-f-craver,Carl F. Craver,808.0658,1,0.0769
4267,yuji-naka,Yuji Naka,808.089,3,0.2308
4268,germaine-de-sta-l,Germaine de Staël,808.1339,1,0.0769
4269,albert-of-mainz,Albert of Mainz,808.1339,1,0.0769
4270,sogyal-rinpoche,Sogyal Rinpoche,808.1339,1,0.0769
4271,richard-harris,Richard Harris,808.2392,1,0.0769
4272,robert-sternberg,Robert Sternberg,808.241,3,0.2308
4273,ch-kyi-nyima-rinpoche,Chökyi Nyima Rinpoche,808.2702,1,0.0769
4274,willem-einthoven,Willem Einthoven,808.2803,2,0.1538
4275,eva-braun,Eva Braun,808.2971,2,0.1538
4276,owen-willans-richardson,Owen Willans Richardson,808.3041,1,0.0769
4277,hironobu-sakaguchi,Hironobu Sakaguchi,808.3299,3,0.2308
4278,valerie-g-hardcastle,Valerie G. Hardcastle,808.3384,1,0.0769
4279,frank-herbert,Frank Herbert,808.3583,3,0.2308
4280,sonia-gandhi,Sonia Gandhi,808.3689,1,0.0769
4281,ugyen-rinpoche,Ugyen Rinpoche,808.4065,1,0.0769
4282,steven-chu,Steven Chu,808.4485,2,0.1538
4283,pope-pius-iv,Pope Pius IV,808.4987,1,0.0769
4284,dilgo-khyentse-tashi-peljor,Dilgo Khyentse Tashi Peljor,808.5428,1,0.0769
4285,michael-ellis-debakey,Michael Ellis DeBakey,808.5662,2,0.1538
4286,henry-clay-frick,Henry Clay Frick,808.607,3,0.2308
4287,jean-renoir,Jean Renoir,808.6205,2,0.1538
4288,pope-gregory-xii,Pope Gregory XII,808.6284,1,0.0769
4289,thomas-young,Thomas Young,808.6841,2,0.1538
4290,kraftwerk,Kraftwerk,808.7236,2,0.1538
4291,edouard-machery,Edouard Machery,808.7473,1,0.0769
4292,richard-francis-burton,Richard Francis Burton,808.7639,2,0.1538
4293,kalu-rinpoche,Kalu Rinpoche,808.8154,1,0.0769
4294,shin-ichir-tomonaga,Shin'ichirō Tomonaga,808.8377,2,0.1538
4295,fritz-lang,Fritz Lang,808.8449,3,0.2308
4296,l-th-i-t,Lê Thái Tổ,808.8811,1,0.0769
4297,jesse-prinz,Jesse Prinz,808.8836,1,0.0769
4298,dorothy-parker,Dorothy Parker,808.9517,1,0.0769
4299,f-w-murnau,F. W. Murnau,809.0176,3,0.2308
4300,anni-frid-lyngstad,Anni-Frid Lyngstad,809.0177,1,0.0769
4301,alva-no,Alva Noë,809.0199,1,0.0769
4302,kentaro-miura,Kentaro Miura,809.071,1,0.0769
4303,hua-guofeng,Hua Guofeng,809.1221,2,0.1538
4304,wen-jiabao,Wen Jiabao,809.1346,2,0.1538
4305,heinrich-sch-tz,Heinrich Schütz,809.1562,1,0.0769
4306,nikolai-vavilov,Nikolai Vavilov,809.2026,1,0.0769
4307,lhundub-sopa,Lhundub Sopa,809.2243,1,0.0769
4308,ana-s-nin,Anaïs Nin,809.2925,1,0.0769
4309,m-ngke-khan,Möngke Khan,809.3421,1,0.0769
4310,geshe-rabten,Geshe Rabten,809.3606,1,0.0769
4311,henry-iii-of-france,Henry III of France,809.407,1,0.0769
4312,mark-rowlands,Mark Rowlands,809.4288,1,0.0769
4313,le-duc-tho,Le Duc Tho,809.4624,4,0.3077
4314,conrad-iii,Conrad III,809.5277,1,0.0769
4315,ibrahim-of-the-ottoman-empire,Ibrahim of the Ottoman Empire,809.5367,1,0.0769
4316,michael-a-wheeler,Michael A. Wheeler,809.5651,1,0.0769
4317,andr-s-segovia,Andrés Segovia,809.7014,1,0.0769
4318,robert-d-rupert,Robert D. Rupert,809.7014,1,0.0769
4319,nino-rota,Nino Rota,809.7095,2,0.1538
4320,isao-takahata,Isao Takahata,809.7272,4,0.3077
4321,mike-judge,Mike Judge,809.7401,2,0.1538
4322,thubten-chodron,Thubten Chodron,809.7696,1,0.0769
4323,krzysztof-penderecki,Krzysztof Penderecki,809.8454,1,0.0769
4324,luigi-nono,Luigi Nono,809.8454,1,0.0769
4325,pope-paul-v,Pope Paul V,809.8611,1,0.0769
4326,henryk-g-recki,Henryk Górecki,809.8772,1,0.0769
4327,giorgione,Giorgione,809.9063,2,0.1538
4328,carl-friedrich-von-weizs-cker,Carl Friedrich von Weizsäcker,809.909,1,0.0769
4329,athanaric,Athanaric,809.974,1,0.0769
4330,tienne-louis-boull-e,Étienne-Louis Boullée,810.0043,1,0.0769
4331,theo-van-doesburg,Theo van Doesburg,810.0361,1,0.0769
4332,claude-nicolas-ledoux,Claude Nicolas Ledoux,810.0679,1,0.0769
4333,may-britt-moser,May-Britt Moser,810.1134,3,0.2308
4334,th-ch-qu-ng-c,Thích Quảng Đức,810.1372,2,0.1538
4335,ashurnasirpal-ii,Ashurnasirpal II,810.1422,2,0.1538
4336,danny-elfman,Danny Elfman,810.1506,2,0.1538
4337,tenzin-wangyal-rinpoche,Tenzin Wangyal Rinpoche,810.1785,1,0.0769
4338,justin-martyr,Justin Martyr,810.2504,1,0.0769
4339,alberto-moravia,Alberto Moravia,810.3148,1,0.0769
4340,julius-wagner-jauregg,Julius Wagner-Jauregg,810.3371,2,0.1538
4341,charles-garnier,Charles Garnier,810.3538,1,0.0769
4342,elizabeth-blackburn,Elizabeth Blackburn,810.438,3,0.2308
4343,chagdud-tulku-rinpoche,Chagdud Tulku Rinpoche,810.4511,1,0.0769
4344,denis-villeneuve,Denis Villeneuve,810.4641,3,0.2308
4345,jennifer-lopez,Jennifer Lopez,810.476,2,0.1538
4346,william-beveridge,William Beveridge,810.5287,1,0.0769
4347,robert-guiscard,Robert Guiscard,810.5445,1,0.0769
4348,isidore-of-miletus,Isidore of Miletus,810.5832,2,0.1538
4349,riputra,Śāriputra,810.5874,1,0.0769
4350,garchen-rinpoche,Garchen Rinpoche,810.5874,1,0.0769
4351,carol-greider,Carol Greider,810.6371,3,0.2308
4352,clarice-lispector,Clarice Lispector,810.7356,2,0.1538
4353,carl-woese,Carl Woese,810.7691,1,0.0769
4354,philip-pettit,Philip Pettit,810.7918,1,0.0769
4355,bernardo-bertolucci,Bernardo Bertolucci,810.8202,3,0.2308
4356,danny-devito,Danny DeVito,810.8343,1,0.0769
4357,margaret-gilbert,Margaret Gilbert,810.9281,1,0.0769
4358,momofuku-ando,Momofuku Ando,810.9383,1,0.0769
4359,antonio-negri,Antonio Negri,810.9448,2,0.1538
4360,caleb-bradham,Caleb Bradham,810.9971,1,0.0769
4361,john-pemberton,John Pemberton,811.0559,1,0.0769
4362,raimo-tuomela,Raimo Tuomela,811.0644,1,0.0769
4363,helena-rubinstein,Helena Rubinstein,811.0755,1,0.0769
4364,anthemius-of-tralles,Anthemius of Tralles,811.1109,2,0.1538
4365,jeffrey-hopkins,Jeffrey Hopkins,811.1326,1,0.0769
4366,george-yancy,George Yancy,811.1578,2,0.1538
4367,friedrich-schlegel,Friedrich Schlegel,811.1637,1,0.0769
4368,pier-paolo-pasolini,Pier Paolo Pasolini,811.1638,2,0.1538
4369,kirk-ludwig,Kirk Ludwig,811.2007,1,0.0769
4370,mstislav-rostropovich,Mstislav Rostropovich,811.2348,1,0.0769
4371,avery-brundage,Avery Brundage,811.3123,1,0.0769
4372,joseph-paxton,Joseph Paxton,811.3389,1,0.0769
4373,cicely-saunders,Cicely Saunders,811.3725,1,0.0769
4374,juan-antonio-samaranch,Juan Antonio Samaranch,811.3725,1,0.0769
4375,jan-willis,Jan Willis,811.4052,1,0.0769
4376,ken-saro-wiwa,Ken Saro-Wiwa,811.5074,1,0.0769
4377,alfonso-x-of-castile,Alfonso X of Castile,811.5426,2,0.1538
4378,paris-hilton,Paris Hilton,811.5851,1,0.0769
4379,jos-carlos-mari-tegui,José Carlos Mariátegui,811.6136,1,0.0769
4380,james-stewart,James Stewart,811.6276,2,0.1538
4381,gilbert-du-motier-marquis-de-lafayette,"Gilbert du Motier, Marquis de Lafayette",811.6777,1,0.0769
4382,oscar-peterson,Oscar Peterson,811.69,2,0.1538
4383,theophrastus,Theophrastus,811.7154,2,0.1538
4384,trygve-lie,Trygve Lie,811.721,2,0.1538
4385,niccol-tartaglia,Niccolò Tartaglia,811.746,1,0.0769
4386,brian-epstein,Brian Epstein,811.746,1,0.0769
4387,anagarika-dharmapala,Anagarika Dharmapala,811.7945,1,0.0769
4388,selena-gomez,Selena Gomez,811.8561,2,0.1538
4389,katherine-hawley,Katherine Hawley,811.8823,1,0.0769
4390,christopher-alexander,Christopher Alexander,811.9426,1,0.0769
4391,b-alan-wallace,B. Alan Wallace,811.9504,1,0.0769
4392,machado-de-assis,Machado de Assis,811.9845,1,0.0769
4393,gloria-origgi,Gloria Origgi,812.0186,1,0.0769
4394,hirohiko-araki,Hirohiko Araki,812.0314,1,0.0769
4395,medard-boss,Medard Boss,812.0768,2,0.1538
4396,miley-cyrus,Miley Cyrus,812.0864,2,0.1538
4397,salim-chishti,Salim Chishti,812.0867,1,0.0769
4398,manfred-von-richthofen,Manfred von Richthofen,812.1044,1,0.0769
4399,ludwig-binswanger,Ludwig Binswanger,812.1513,2,0.1538
4400,aga-khan-iv,Aga Khan IV,812.1852,2,0.1538
4401,marie-louise-duchess-of-parma,"Marie Louise, Duchess of Parma",812.1967,1,0.0769
4402,roberto-bola-o,Roberto Bolaño,812.223,1,0.0769
4403,paul-faulkner,Paul Faulkner,812.2912,1,0.0769
4404,charles-eames,Charles Eames,812.3239,1,0.0769
4405,fredrik-bajer,Fredrik Bajer,812.371,2,0.1538
4406,charles-thomson-rees-wilson,Charles Thomson Rees Wilson,812.4269,2,0.1538
4407,b-la-iv-of-hungary,Béla IV of Hungary,812.4956,1,0.0769
4408,demi-lovato,Demi Lovato,812.5134,2,0.1538
4409,eliel-saarinen,Eliel Saarinen,812.5146,1,0.0769
4410,jon-fosse,Jon Fosse,812.5432,2,0.1538
4411,jennifer-lackey,Jennifer Lackey,812.5638,1,0.0769
4412,imre-kert-sz,Imre Kertész,812.6319,1,0.0769
4413,zindel-segal,Zindel Segal,812.6319,1,0.0769
4414,christiane-n-sslein-volhard,Christiane Nüsslein-Volhard,812.7251,2,0.1538
4415,mulk-raj-anand,Mulk Raj Anand,812.7879,2,0.1538
4416,c-a-j-coady,C. A. J. Coady,812.8364,1,0.0769
4417,naoki-urasawa,Naoki Urasawa,812.8415,1,0.0769
4418,kristin-neff,Kristin Neff,812.9045,1,0.0769
4419,luke-the-evangelist,Luke the Evangelist,812.9103,1,0.0769
4420,david-baltimore,David Baltimore,812.9348,3,0.2308
4421,emil-von-behring,Emil von Behring,812.9466,2,0.1538
4422,miranda-fricker,Miranda Fricker,812.9727,1,0.0769
4423,lee-harvey-oswald,Lee Harvey Oswald,813.0157,1,0.0769
4424,marcel-marceau,Marcel Marceau,813.0408,1,0.0769
4425,abdul-sattar-edhi,Abdul Sattar Edhi,813.0603,1,0.0769
4426,asghar-farhadi,Asghar Farhadi,813.0845,5,0.3846
4427,takehiko-inoue,Takehiko Inoue,813.1018,1,0.0769
4428,anne-princess-royal,"Anne, Princess Royal",813.1049,1,0.0769
4429,groucho-marx,Groucho Marx,813.1203,2,0.1538
4430,peter-handke,Peter Handke,813.1772,1,0.0769
4431,paul-gilbert,Paul Gilbert,813.1772,1,0.0769
4432,clarence-birdseye,Clarence Birdseye,813.2268,2,0.1538
4433,ben-carson,Ben Carson,813.2453,1,0.0769
4434,atul-gawande,Atul Gawande,813.3135,1,0.0769
4435,shigeru-ban,Shigeru Ban,813.3407,1,0.0769
4436,yoshihiro-togashi,Yoshihiro Togashi,813.3622,1,0.0769
4437,tyrtaeus,Tyrtaeus,813.3816,1,0.0769
4438,lawrence-bragg,Lawrence Bragg,813.4293,1,0.0769
4439,juan-rulfo,Juan Rulfo,813.4498,1,0.0769
4440,steven-c-hayes,Steven C. Hayes,813.4498,1,0.0769
4441,charles-n-mills,Charles N. Mills,813.5179,1,0.0769
4442,moses-in-islam,Moses in Islam,813.5591,1,0.0769
4443,ivan-illich,Ivan Illich,813.6027,1,0.0769
4444,sui-ishida,Sui Ishida,813.6226,1,0.0769
4445,eileen-chang,Eileen Chang,813.6542,1,0.0769
4446,linda-mart-n-alcoff,Linda Martín Alcoff,813.6542,1,0.0769
4447,l-l-zamenhof,L. L. Zamenhof,813.6888,1,0.0769
4448,park-chan-wook,Park Chan-wook,813.7227,4,0.3077
4449,kengo-kuma,Kengo Kuma,813.7856,1,0.0769
4450,shannon-sullivan,Shannon Sullivan,813.7905,1,0.0769
4451,roger-ailes,Roger Ailes,813.836,2,0.1538
4452,david-chipperfield,David Chipperfield,813.8492,1,0.0769
4453,pope-innocent-viii,Pope Innocent VIII,813.8835,1,0.0769
